filename,width,height,class,xmin,ymin,xmax,ymax
img006129.jpg,1920,1200,Tango,537,195,1077,618
img006130.jpg,1920,1200,Tango,763,487,1146,728
img006131.jpg,1920,1200,Tango,788,818,1126,949
img006132.jpg,1920,1200,Tango,847,484,1302,982
img006133.jpg,1920,1200,Tango,564,356,1515,755
img006134.jpg,1920,1200,Tango,556,-402,1636,671
img006135.jpg,1920,1200,Tango,1027,513,1258,738
img006136.jpg,1920,1200,Tango,878,722,1183,952
img006137.jpg,1920,1200,Tango,505,36,1209,993
img006138.jpg,1920,1200,Tango,686,561,1038,949
img006139.jpg,1920,1200,Tango,529,302,1300,815
img006140.jpg,1920,1200,Tango,848,504,1130,786
img006141.jpg,1920,1200,Tango,663,457,1065,788
img006142.jpg,1920,1200,Tango,719,522,1235,918
img006143.jpg,1920,1200,Tango,513,528,1340,995
img006144.jpg,1920,1200,Tango,757,359,1047,680
img006145.jpg,1920,1200,Tango,911,657,1068,893
img006146.jpg,1920,1200,Tango,866,424,1266,826
img006147.jpg,1920,1200,Tango,725,626,1568,1187
img006148.jpg,1920,1200,Tango,869,283,1160,889
img006149.jpg,1920,1200,Tango,817,524,1080,759
img006150.jpg,1920,1200,Tango,821,437,1024,602
img006151.jpg,1920,1200,Tango,1076,410,1230,676
img006152.jpg,1920,1200,Tango,537,192,1240,804
img006153.jpg,1920,1200,Tango,828,152,1189,477
img006154.jpg,1920,1200,Tango,804,293,1063,588
img006155.jpg,1920,1200,Tango,749,349,1132,676
img006156.jpg,1920,1200,Tango,560,115,1335,798
img006157.jpg,1920,1200,Tango,727,220,1262,721
img006158.jpg,1920,1200,Tango,874,393,1035,684
img006159.jpg,1920,1200,Tango,664,536,1029,890
img006160.jpg,1920,1200,Tango,790,376,1229,606
img006161.jpg,1920,1200,Tango,1080,377,1253,559
img006162.jpg,1920,1200,Tango,934,552,1149,731
img006163.jpg,1920,1200,Tango,758,480,927,653
img006165.jpg,1920,1200,Tango,825,302,1578,1153
img006167.jpg,1920,1200,Tango,633,313,962,834
img006169.jpg,1920,1200,Tango,980,405,1176,781
img006171.jpg,1920,1200,Tango,731,205,1079,905
img006172.jpg,1920,1200,Tango,935,579,1097,789
img006173.jpg,1920,1200,Tango,868,631,1171,879
img006174.jpg,1920,1200,Tango,709,645,1242,921
img006175.jpg,1920,1200,Tango,954,384,1186,648
img006176.jpg,1920,1200,Tango,919,509,1120,709
img006177.jpg,1920,1200,Tango,791,382,1206,830
img006179.jpg,1920,1200,Tango,827,458,1230,614
img006181.jpg,1920,1200,Tango,871,491,1060,602
img006182.jpg,1920,1200,Tango,826,364,1337,927
img006183.jpg,1920,1200,Tango,482,497,1294,983
img006185.jpg,1920,1200,Tango,810,488,1152,660
img006186.jpg,1920,1200,Tango,710,229,1311,828
img006187.jpg,1920,1200,Tango,821,510,962,629
img006188.jpg,1920,1200,Tango,833,489,1063,746
img006189.jpg,1920,1200,Tango,950,364,1151,603
img006191.jpg,1920,1200,Tango,702,392,964,761
img006192.jpg,1920,1200,Tango,501,129,1548,797
img006193.jpg,1920,1200,Tango,375,434,1143,794
img006194.jpg,1920,1200,Tango,802,464,1176,811
img006195.jpg,1920,1200,Tango,566,-118,1380,1097
img006196.jpg,1920,1200,Tango,951,526,1056,748
img006197.jpg,1920,1200,Tango,836,252,1262,605
img006198.jpg,1920,1200,Tango,895,636,1052,818
img006199.jpg,1920,1200,Tango,768,573,933,795
img006200.jpg,1920,1200,Tango,798,485,1108,921
img006201.jpg,1920,1200,Tango,952,507,1131,770
img006202.jpg,1920,1200,Tango,859,392,1119,731
img006206.jpg,1920,1200,Tango,688,381,1021,690
img006207.jpg,1920,1200,Tango,722,505,1076,868
img006209.jpg,1920,1200,Tango,826,158,1338,709
img006212.jpg,1920,1200,Tango,544,500,1373,794
img006213.jpg,1920,1200,Tango,751,176,1080,513
img006214.jpg,1920,1200,Tango,818,500,1074,637
img006217.jpg,1920,1200,Tango,798,337,1310,734
img006218.jpg,1920,1200,Tango,890,441,1184,714
img006219.jpg,1920,1200,Tango,616,343,1153,685
img006220.jpg,1920,1200,Tango,842,470,1406,836
img006222.jpg,1920,1200,Tango,815,409,1149,862
img006223.jpg,1920,1200,Tango,783,599,1257,980
img006224.jpg,1920,1200,Tango,661,303,1045,718
img006225.jpg,1920,1200,Tango,822,510,1039,824
img006226.jpg,1920,1200,Tango,806,169,1186,781
img006227.jpg,1920,1200,Tango,800,399,1015,580
img006228.jpg,1920,1200,Tango,859,419,1087,752
img006231.jpg,1920,1200,Tango,747,350,1148,823
img006232.jpg,1920,1200,Tango,920,465,1169,697
img006233.jpg,1920,1200,Tango,761,361,929,576
img006234.jpg,1920,1200,Tango,681,528,1156,933
img006235.jpg,1920,1200,Tango,726,485,1131,794
img006236.jpg,1920,1200,Tango,828,433,1213,773
img006238.jpg,1920,1200,Tango,900,757,1069,891
img006239.jpg,1920,1200,Tango,885,533,961,650
img006240.jpg,1920,1200,Tango,627,196,1105,478
img006241.jpg,1920,1200,Tango,840,506,1148,655
img006242.jpg,1920,1200,Tango,934,438,1288,661
img006243.jpg,1920,1200,Tango,855,207,1427,889
img006244.jpg,1920,1200,Tango,636,217,1156,984
img006245.jpg,1920,1200,Tango,641,387,1020,794
img006246.jpg,1920,1200,Tango,905,413,1022,609
img006247.jpg,1920,1200,Tango,516,110,1137,912
img006248.jpg,1920,1200,Tango,829,494,1027,716
img006249.jpg,1920,1200,Tango,795,392,1337,688
img006250.jpg,1920,1200,Tango,872,518,963,690
img006251.jpg,1920,1200,Tango,850,501,1237,867
img006253.jpg,1920,1200,Tango,674,429,1014,682
img006254.jpg,1920,1200,Tango,1027,439,1232,891
img006255.jpg,1920,1200,Tango,870,391,1210,1050
img006256.jpg,1920,1200,Tango,857,327,1133,776
img006257.jpg,1920,1200,Tango,779,429,1263,689
img006258.jpg,1920,1200,Tango,810,524,1060,773
img006259.jpg,1920,1200,Tango,775,331,1140,716
img006260.jpg,1920,1200,Tango,831,473,995,569
img006261.jpg,1920,1200,Tango,805,30,1477,753
img006262.jpg,1920,1200,Tango,791,556,940,727
img006264.jpg,1920,1200,Tango,736,21,1161,867
img006265.jpg,1920,1200,Tango,768,352,1337,941
img006266.jpg,1920,1200,Tango,527,456,1178,804
img006267.jpg,1920,1200,Tango,488,383,1492,855
img006268.jpg,1920,1200,Tango,655,661,1003,912
img006269.jpg,1920,1200,Tango,884,609,1090,831
img006270.jpg,1920,1200,Tango,780,591,1283,774
img006271.jpg,1920,1200,Tango,807,398,1291,913
img006272.jpg,1920,1200,Tango,334,123,1161,1023
img006273.jpg,1920,1200,Tango,685,377,882,801
img006274.jpg,1920,1200,Tango,500,481,1030,998
img006275.jpg,1920,1200,Tango,780,475,1005,682
img006276.jpg,1920,1200,Tango,991,311,1111,450
img006277.jpg,1920,1200,Tango,899,399,1114,564
img006278.jpg,1920,1200,Tango,606,408,1175,771
img006279.jpg,1920,1200,Tango,742,396,1413,880
img006280.jpg,1920,1200,Tango,785,676,1209,1053
img006281.jpg,1920,1200,Tango,808,460,1068,655
img006282.jpg,1920,1200,Tango,839,463,986,659
img006283.jpg,1920,1200,Tango,753,446,1234,890
img006284.jpg,1920,1200,Tango,710,284,1686,1299
img006286.jpg,1920,1200,Tango,859,479,983,579
img006288.jpg,1920,1200,Tango,672,634,1088,888
img006290.jpg,1920,1200,Tango,788,627,1062,777
img006291.jpg,1920,1200,Tango,944,414,1058,518
img006293.jpg,1920,1200,Tango,756,598,1315,1146
img006294.jpg,1920,1200,Tango,574,73,1501,781
img006295.jpg,1920,1200,Tango,787,304,1224,700
img006296.jpg,1920,1200,Tango,848,155,1392,687
img006297.jpg,1920,1200,Tango,734,438,1033,661
img006298.jpg,1920,1200,Tango,1017,267,1304,597
img006299.jpg,1920,1200,Tango,592,170,1442,909
img006300.jpg,1920,1200,Tango,827,513,1006,600
img006301.jpg,1920,1200,Tango,707,396,1150,924
img006302.jpg,1920,1200,Tango,813,465,1279,701
img006303.jpg,1920,1200,Tango,680,335,1342,897
img006304.jpg,1920,1200,Tango,845,278,1228,665
img006305.jpg,1920,1200,Tango,665,630,1088,855
img006306.jpg,1920,1200,Tango,948,835,1223,1084
img006307.jpg,1920,1200,Tango,783,357,935,673
img006308.jpg,1920,1200,Tango,888,551,1125,804
img006309.jpg,1920,1200,Tango,823,335,1197,797
img006312.jpg,1920,1200,Tango,800,411,1027,654
img006313.jpg,1920,1200,Tango,904,615,1265,884
img006314.jpg,1920,1200,Tango,880,455,988,635
img006316.jpg,1920,1200,Tango,738,364,1086,793
img006317.jpg,1920,1200,Tango,568,463,1244,1046
img006318.jpg,1920,1200,Tango,564,509,1611,1293
img006321.jpg,1920,1200,Tango,525,463,987,935
img006323.jpg,1920,1200,Tango,933,385,1161,703
img006325.jpg,1920,1200,Tango,851,488,1007,838
img006326.jpg,1920,1200,Tango,539,248,1142,970
img006327.jpg,1920,1200,Tango,848,199,1077,466
img006328.jpg,1920,1200,Tango,1105,786,1333,951
img006329.jpg,1920,1200,Tango,745,375,989,819
img006330.jpg,1920,1200,Tango,642,562,982,863
img006331.jpg,1920,1200,Tango,529,163,1145,697
img006332.jpg,1920,1200,Tango,974,488,1186,718
img006333.jpg,1920,1200,Tango,763,430,1231,758
img006334.jpg,1920,1200,Tango,1008,335,1273,597
img006335.jpg,1920,1200,Tango,856,382,1046,613
img006336.jpg,1920,1200,Tango,823,517,1088,789
img006337.jpg,1920,1200,Tango,353,225,1200,1250
img006338.jpg,1920,1200,Tango,926,257,1295,950
img006339.jpg,1920,1200,Tango,647,267,1027,783
img006340.jpg,1920,1200,Tango,505,247,1579,757
img006341.jpg,1920,1200,Tango,817,288,1242,714
img006343.jpg,1920,1200,Tango,492,-73,1208,1018
img006344.jpg,1920,1200,Tango,715,560,978,798
img006345.jpg,1920,1200,Tango,768,389,1106,702
img006346.jpg,1920,1200,Tango,668,202,1155,795
img006347.jpg,1920,1200,Tango,776,421,968,734
img006348.jpg,1920,1200,Tango,855,68,1308,813
img006349.jpg,1920,1200,Tango,792,462,1056,1067
img006350.jpg,1920,1200,Tango,630,381,1172,707
img006351.jpg,1920,1200,Tango,766,504,1088,692
img006352.jpg,1920,1200,Tango,804,350,1163,701
img006354.jpg,1920,1200,Tango,627,505,973,820
img006355.jpg,1920,1200,Tango,852,497,1047,988
img006356.jpg,1920,1200,Tango,824,456,1269,939
img006357.jpg,1920,1200,Tango,859,530,1126,701
img006358.jpg,1920,1200,Tango,598,458,1228,750
img006359.jpg,1920,1200,Tango,701,250,1032,521
img006360.jpg,1920,1200,Tango,899,514,1067,742
img006361.jpg,1920,1200,Tango,940,465,1234,709
img006362.jpg,1920,1200,Tango,680,430,1048,978
img006363.jpg,1920,1200,Tango,939,571,1059,771
img006364.jpg,1920,1200,Tango,685,116,1180,670
img006365.jpg,1920,1200,Tango,855,503,1034,763
img006366.jpg,1920,1200,Tango,747,330,1333,975
img006367.jpg,1920,1200,Tango,945,604,1285,1022
img006368.jpg,1920,1200,Tango,490,157,1364,917
img006369.jpg,1920,1200,Tango,859,452,1043,601
img006370.jpg,1920,1200,Tango,723,355,1201,732
img006371.jpg,1920,1200,Tango,822,430,1014,624
img006372.jpg,1920,1200,Tango,632,609,1148,872
img006375.jpg,1920,1200,Tango,631,265,1471,1021
img006376.jpg,1920,1200,Tango,836,278,1203,870
img006377.jpg,1920,1200,Tango,805,519,1180,1012
img006378.jpg,1920,1200,Tango,704,258,1034,574
img006379.jpg,1920,1200,Tango,783,516,1022,811
img006381.jpg,1920,1200,Tango,423,529,1129,1073
img006382.jpg,1920,1200,Tango,765,255,1270,797
img006383.jpg,1920,1200,Tango,537,591,1407,978
img006384.jpg,1920,1200,Tango,705,404,1026,769
img006385.jpg,1920,1200,Tango,942,500,1043,684
img006386.jpg,1920,1200,Tango,833,208,1108,399
img006387.jpg,1920,1200,Tango,694,-122,1505,1189
img006388.jpg,1920,1200,Tango,614,371,810,926
img006390.jpg,1920,1200,Tango,889,143,1090,567
img006392.jpg,1920,1200,Tango,855,647,1189,960
img006393.jpg,1920,1200,Tango,798,426,1051,634
img006394.jpg,1920,1200,Tango,805,304,1087,499
img006395.jpg,1920,1200,Tango,789,53,1537,850
img006396.jpg,1920,1200,Tango,790,469,1115,774
img006397.jpg,1920,1200,Tango,673,450,1241,793
img006398.jpg,1920,1200,Tango,827,467,1149,1083
img006400.jpg,1920,1200,Tango,860,410,1228,850
img006401.jpg,1920,1200,Tango,876,213,1155,541
img006402.jpg,1920,1200,Tango,609,414,1006,701
img006403.jpg,1920,1200,Tango,906,355,1043,697
img006404.jpg,1920,1200,Tango,783,508,997,848
img006405.jpg,1920,1200,Tango,870,385,1257,609
img006406.jpg,1920,1200,Tango,819,224,1061,474
img006407.jpg,1920,1200,Tango,681,119,1300,1090
img006408.jpg,1920,1200,Tango,823,332,1117,961
img006409.jpg,1920,1200,Tango,938,530,1200,803
img006410.jpg,1920,1200,Tango,860,417,1399,853
img006411.jpg,1920,1200,Tango,470,297,1083,923
img006413.jpg,1920,1200,Tango,895,617,1066,760
img006414.jpg,1920,1200,Tango,591,86,1196,817
img006415.jpg,1920,1200,Tango,667,389,1192,849
img006416.jpg,1920,1200,Tango,591,-114,1629,1182
img006417.jpg,1920,1200,Tango,743,484,1128,811
img006419.jpg,1920,1200,Tango,493,387,1348,1202
img006420.jpg,1920,1200,Tango,622,433,808,697
img006422.jpg,1920,1200,Tango,722,255,1189,775
img006423.jpg,1920,1200,Tango,681,433,1002,826
img006425.jpg,1920,1200,Tango,653,544,1054,763
img006426.jpg,1920,1200,Tango,661,634,1029,810
img006427.jpg,1920,1200,Tango,507,205,1346,1049
img006428.jpg,1920,1200,Tango,746,522,1036,708
img006429.jpg,1920,1200,Tango,573,443,1044,825
img006430.jpg,1920,1200,Tango,825,267,970,549
img006431.jpg,1920,1200,Tango,697,534,1144,913
img006432.jpg,1920,1200,Tango,834,445,981,583
img006433.jpg,1920,1200,Tango,464,433,1087,928
img006434.jpg,1920,1200,Tango,885,509,1043,742
img006435.jpg,1920,1200,Tango,924,565,1115,899
img006437.jpg,1920,1200,Tango,701,355,1192,950
img006438.jpg,1920,1200,Tango,971,318,1263,1059
img006441.jpg,1920,1200,Tango,822,521,1016,677
img006442.jpg,1920,1200,Tango,759,383,1227,800
img006443.jpg,1920,1200,Tango,796,451,1075,756
img006444.jpg,1920,1200,Tango,715,302,1144,689
img006445.jpg,1920,1200,Tango,569,396,1062,681
img006447.jpg,1920,1200,Tango,473,609,1527,1093
img006449.jpg,1920,1200,Tango,867,401,1022,612
img006450.jpg,1920,1200,Tango,819,469,914,630
img006451.jpg,1920,1200,Tango,643,472,971,701
img006452.jpg,1920,1200,Tango,776,557,994,742
img006454.jpg,1920,1200,Tango,751,483,964,655
img006455.jpg,1920,1200,Tango,744,461,961,831
img006456.jpg,1920,1200,Tango,910,458,1170,714
img006457.jpg,1920,1200,Tango,680,406,909,615
img006458.jpg,1920,1200,Tango,946,340,1099,616
img006459.jpg,1920,1200,Tango,846,224,1186,553
img006460.jpg,1920,1200,Tango,770,403,1123,1108
img006461.jpg,1920,1200,Tango,881,279,1202,648
img006462.jpg,1920,1200,Tango,857,309,1013,524
img006463.jpg,1920,1200,Tango,837,457,1163,683
img006464.jpg,1920,1200,Tango,889,569,1034,822
img006467.jpg,1920,1200,Tango,745,292,1140,816
img006468.jpg,1920,1200,Tango,835,322,1118,472
img006469.jpg,1920,1200,Tango,717,526,1514,1061
img006470.jpg,1920,1200,Tango,818,420,1071,674
img006471.jpg,1920,1200,Tango,829,539,1006,714
img006472.jpg,1920,1200,Tango,706,437,1220,792
img006473.jpg,1920,1200,Tango,687,374,939,669
img006474.jpg,1920,1200,Tango,632,323,1198,860
img006476.jpg,1920,1200,Tango,730,518,1027,790
img006477.jpg,1920,1200,Tango,976,512,1145,670
img006478.jpg,1920,1200,Tango,842,544,955,727
img006479.jpg,1920,1200,Tango,845,425,1236,787
img006480.jpg,1920,1200,Tango,794,574,1032,678
img006481.jpg,1920,1200,Tango,322,64,1219,683
img006482.jpg,1920,1200,Tango,996,380,1104,631
img006483.jpg,1920,1200,Tango,848,388,979,586
img006484.jpg,1920,1200,Tango,763,411,939,641
img006486.jpg,1920,1200,Tango,794,598,955,824
img006487.jpg,1920,1200,Tango,968,478,1139,630
img006488.jpg,1920,1200,Tango,760,651,1159,871
img006489.jpg,1920,1200,Tango,759,293,976,614
img006490.jpg,1920,1200,Tango,665,430,1208,895
img006491.jpg,1920,1200,Tango,819,462,1087,616
img006492.jpg,1920,1200,Tango,656,380,902,615
img006493.jpg,1920,1200,Tango,969,565,1077,704
img006494.jpg,1920,1200,Tango,867,408,1103,719
img006495.jpg,1920,1200,Tango,543,268,1333,1191
img006496.jpg,1920,1200,Tango,855,452,1156,548
img006497.jpg,1920,1200,Tango,809,572,1093,803
img006499.jpg,1920,1200,Tango,868,476,1076,735
img006500.jpg,1920,1200,Tango,659,539,922,781
img006501.jpg,1920,1200,Tango,859,461,940,630
img006503.jpg,1920,1200,Tango,922,629,1129,872
img006504.jpg,1920,1200,Tango,827,430,1017,605
img006505.jpg,1920,1200,Tango,523,196,1173,514
img006507.jpg,1920,1200,Tango,889,514,1056,717
img006508.jpg,1920,1200,Tango,897,635,1210,800
img006509.jpg,1920,1200,Tango,830,385,1082,710
img006511.jpg,1920,1200,Tango,783,218,954,598
img006512.jpg,1920,1200,Tango,565,278,1348,1343
img006513.jpg,1920,1200,Tango,941,334,1303,593
img006514.jpg,1920,1200,Tango,943,409,1157,607
img006515.jpg,1920,1200,Tango,264,497,1283,1300
img006516.jpg,1920,1200,Tango,923,633,1060,831
img006517.jpg,1920,1200,Tango,335,254,1106,703
img006518.jpg,1920,1200,Tango,746,353,1150,998
img006519.jpg,1920,1200,Tango,908,635,1137,918
img006520.jpg,1920,1200,Tango,633,257,1205,696
img006523.jpg,1920,1200,Tango,742,287,1236,833
img006525.jpg,1920,1200,Tango,766,373,1247,923
img006526.jpg,1920,1200,Tango,688,417,1193,876
img006528.jpg,1920,1200,Tango,890,605,1000,756
img006529.jpg,1920,1200,Tango,744,504,1168,643
img006530.jpg,1920,1200,Tango,1054,535,1187,713
img006531.jpg,1920,1200,Tango,843,412,1191,690
img006532.jpg,1920,1200,Tango,936,146,1498,1126
img006533.jpg,1920,1200,Tango,633,259,992,577
img006535.jpg,1920,1200,Tango,877,457,1117,667
img006536.jpg,1920,1200,Tango,742,542,1210,879
img006540.jpg,1920,1200,Tango,798,692,1027,894
img006541.jpg,1920,1200,Tango,876,562,1027,689
img006542.jpg,1920,1200,Tango,727,634,958,812
img006543.jpg,1920,1200,Tango,510,69,1136,963
img006544.jpg,1920,1200,Tango,632,-6,1484,1015
img006545.jpg,1920,1200,Tango,933,565,1308,814
img006546.jpg,1920,1200,Tango,635,471,888,746
img006547.jpg,1920,1200,Tango,628,249,888,641
img006548.jpg,1920,1200,Tango,735,391,941,559
img006549.jpg,1920,1200,Tango,951,436,1132,638
img006550.jpg,1920,1200,Tango,749,779,936,1069
img006552.jpg,1920,1200,Tango,724,358,1026,649
img006553.jpg,1920,1200,Tango,756,231,1017,502
img006554.jpg,1920,1200,Tango,833,567,1002,715
img006555.jpg,1920,1200,Tango,792,435,927,593
img006556.jpg,1920,1200,Tango,714,469,1052,764
img006557.jpg,1920,1200,Tango,708,569,966,819
img006558.jpg,1920,1200,Tango,674,385,863,526
img006559.jpg,1920,1200,Tango,841,488,1048,802
img006561.jpg,1920,1200,Tango,865,518,1154,708
img006562.jpg,1920,1200,Tango,965,595,1225,881
img006563.jpg,1920,1200,Tango,685,618,1110,919
img006566.jpg,1920,1200,Tango,734,544,1105,726
img006567.jpg,1920,1200,Tango,596,366,1108,706
img006568.jpg,1920,1200,Tango,617,508,1276,1072
img006569.jpg,1920,1200,Tango,666,528,1127,761
img006570.jpg,1920,1200,Tango,862,498,1180,678
img006571.jpg,1920,1200,Tango,822,202,1221,466
img006572.jpg,1920,1200,Tango,635,200,897,517
img006574.jpg,1920,1200,Tango,459,462,1104,945
img006577.jpg,1920,1200,Tango,822,335,1164,629
img006578.jpg,1920,1200,Tango,721,345,1054,669
img006579.jpg,1920,1200,Tango,452,-2,1333,1212
img006580.jpg,1920,1200,Tango,942,616,1211,814
img006581.jpg,1920,1200,Tango,844,272,1133,834
img006582.jpg,1920,1200,Tango,785,386,1213,906
img006584.jpg,1920,1200,Tango,923,492,1346,890
img006585.jpg,1920,1200,Tango,867,563,972,709
img006586.jpg,1920,1200,Tango,944,503,1078,671
img006588.jpg,1920,1200,Tango,840,393,1116,643
img006589.jpg,1920,1200,Tango,858,331,1246,756
img006590.jpg,1920,1200,Tango,749,556,984,875
img006591.jpg,1920,1200,Tango,842,305,1196,707
img006592.jpg,1920,1200,Tango,749,381,1191,846
img006593.jpg,1920,1200,Tango,795,193,1561,1018
img006594.jpg,1920,1200,Tango,731,349,1376,820
img006596.jpg,1920,1200,Tango,908,604,1040,864
img006597.jpg,1920,1200,Tango,845,450,1099,602
img006598.jpg,1920,1200,Tango,668,518,1040,759
img006599.jpg,1920,1200,Tango,689,474,1042,816
img006600.jpg,1920,1200,Tango,703,220,1452,963
img006601.jpg,1920,1200,Tango,1061,471,1212,800
img006602.jpg,1920,1200,Tango,911,637,1079,750
img006603.jpg,1920,1200,Tango,716,303,1094,596
img006605.jpg,1920,1200,Tango,659,377,1017,795
img006606.jpg,1920,1200,Tango,512,280,1179,910
img006607.jpg,1920,1200,Tango,903,402,1394,1100
img006608.jpg,1920,1200,Tango,582,146,1468,672
img006610.jpg,1920,1200,Tango,498,396,1467,1120
img006611.jpg,1920,1200,Tango,838,-97,1299,865
img006612.jpg,1920,1200,Tango,869,513,1062,674
img006613.jpg,1920,1200,Tango,867,545,990,624
img006614.jpg,1920,1200,Tango,805,445,1017,691
img006615.jpg,1920,1200,Tango,1047,532,1352,1074
img006616.jpg,1920,1200,Tango,898,381,1409,1043
img006617.jpg,1920,1200,Tango,1041,460,1266,786
img006618.jpg,1920,1200,Tango,650,248,1046,728
img006619.jpg,1920,1200,Tango,762,378,1066,720
img006620.jpg,1920,1200,Tango,797,287,987,435
img006621.jpg,1920,1200,Tango,788,557,1076,912
img006622.jpg,1920,1200,Tango,891,586,991,745
img006623.jpg,1920,1200,Tango,373,-23,1523,1098
img006624.jpg,1920,1200,Tango,860,423,1163,631
img006625.jpg,1920,1200,Tango,775,420,1272,932
img006626.jpg,1920,1200,Tango,516,236,1491,1042
img006627.jpg,1920,1200,Tango,1024,782,1217,886
img006628.jpg,1920,1200,Tango,869,459,1240,750
img006629.jpg,1920,1200,Tango,696,424,1162,718
img006631.jpg,1920,1200,Tango,867,133,1456,1269
img006632.jpg,1920,1200,Tango,685,289,1240,1121
img006633.jpg,1920,1200,Tango,602,139,1199,480
img006634.jpg,1920,1200,Tango,775,470,970,628
img006635.jpg,1920,1200,Tango,781,235,995,438
img006636.jpg,1920,1200,Tango,983,385,1210,630
img006638.jpg,1920,1200,Tango,748,334,1502,1331
img006639.jpg,1920,1200,Tango,959,486,1198,707
img006640.jpg,1920,1200,Tango,916,35,1345,879
img006642.jpg,1920,1200,Tango,831,294,1253,894
img006643.jpg,1920,1200,Tango,635,308,1118,694
img006644.jpg,1920,1200,Tango,871,366,1136,748
img006645.jpg,1920,1200,Tango,841,541,1063,791
img006646.jpg,1920,1200,Tango,607,260,990,1076
img006647.jpg,1920,1200,Tango,858,515,991,657
img006648.jpg,1920,1200,Tango,605,142,1516,1010
img006649.jpg,1920,1200,Tango,830,436,997,877
img006650.jpg,1920,1200,Tango,801,438,974,577
img006651.jpg,1920,1200,Tango,406,221,1200,730
img006652.jpg,1920,1200,Tango,747,530,1015,732
img006653.jpg,1920,1200,Tango,713,332,1112,764
img006655.jpg,1920,1200,Tango,747,248,1163,600
img006656.jpg,1920,1200,Tango,672,471,1136,1050
img006658.jpg,1920,1200,Tango,635,455,1323,982
img006659.jpg,1920,1200,Tango,976,464,1275,724
img006660.jpg,1920,1200,Tango,732,475,920,742
img006662.jpg,1920,1200,Tango,913,406,1068,589
img006663.jpg,1920,1200,Tango,959,427,1163,892
img006664.jpg,1920,1200,Tango,835,192,1094,593
img006665.jpg,1920,1200,Tango,999,610,1072,773
img006667.jpg,1920,1200,Tango,888,483,1169,843
img006668.jpg,1920,1200,Tango,916,682,1055,751
img006669.jpg,1920,1200,Tango,724,300,1193,661
img006670.jpg,1920,1200,Tango,773,447,993,646
img006671.jpg,1920,1200,Tango,691,610,1050,842
img006672.jpg,1920,1200,Tango,441,491,913,994
img006673.jpg,1920,1200,Tango,718,377,982,557
img006674.jpg,1920,1200,Tango,714,316,981,825
img006676.jpg,1920,1200,Tango,694,693,964,1027
img006677.jpg,1920,1200,Tango,367,-60,1088,1091
img006678.jpg,1920,1200,Tango,759,273,1176,587
img006679.jpg,1920,1200,Tango,789,214,1118,934
img006680.jpg,1920,1200,Tango,431,183,1033,842
img006681.jpg,1920,1200,Tango,788,383,1310,834
img006683.jpg,1920,1200,Tango,877,424,1204,749
img006684.jpg,1920,1200,Tango,839,602,999,741
img006685.jpg,1920,1200,Tango,751,314,1103,687
img006686.jpg,1920,1200,Tango,858,393,1296,797
img006687.jpg,1920,1200,Tango,464,453,1243,1087
img006690.jpg,1920,1200,Tango,902,153,1313,937
img006691.jpg,1920,1200,Tango,1082,561,1286,813
img006692.jpg,1920,1200,Tango,846,422,1242,737
img006693.jpg,1920,1200,Tango,814,450,1077,665
img006694.jpg,1920,1200,Tango,834,525,1051,755
img006695.jpg,1920,1200,Tango,991,491,1166,701
img006696.jpg,1920,1200,Tango,553,123,1259,1107
img006698.jpg,1920,1200,Tango,649,428,1421,724
img006699.jpg,1920,1200,Tango,1005,81,1379,785
img006700.jpg,1920,1200,Tango,620,86,1037,450
img006701.jpg,1920,1200,Tango,913,465,1131,774
img006702.jpg,1920,1200,Tango,981,676,1223,825
img006703.jpg,1920,1200,Tango,915,349,1139,646
img006706.jpg,1920,1200,Tango,679,347,1209,1189
img006707.jpg,1920,1200,Tango,906,491,1147,844
img006709.jpg,1920,1200,Tango,591,136,1350,785
img006710.jpg,1920,1200,Tango,737,559,973,1053
img006711.jpg,1920,1200,Tango,785,102,1582,999
img006712.jpg,1920,1200,Tango,693,444,998,864
img006713.jpg,1920,1200,Tango,452,270,975,870
img006714.jpg,1920,1200,Tango,803,189,1265,827
img006715.jpg,1920,1200,Tango,757,466,1215,920
img006717.jpg,1920,1200,Tango,870,577,1032,755
img006718.jpg,1920,1200,Tango,864,463,1089,643
img006719.jpg,1920,1200,Tango,458,-78,1075,969
img006720.jpg,1920,1200,Tango,904,428,1243,1026
img006721.jpg,1920,1200,Tango,722,199,1017,583
img006722.jpg,1920,1200,Tango,733,437,1138,729
img006723.jpg,1920,1200,Tango,679,222,998,749
img006724.jpg,1920,1200,Tango,679,482,1008,620
img006725.jpg,1920,1200,Tango,892,611,1371,1138
img006726.jpg,1920,1200,Tango,734,573,1136,770
img006727.jpg,1920,1200,Tango,880,484,1336,963
img006728.jpg,1920,1200,Tango,486,295,1121,1283
img006729.jpg,1920,1200,Tango,648,321,1105,870
img006731.jpg,1920,1200,Tango,669,278,1345,913
img006732.jpg,1920,1200,Tango,608,167,1128,818
img006733.jpg,1920,1200,Tango,659,112,1146,901
img006734.jpg,1920,1200,Tango,914,397,1172,832
img006735.jpg,1920,1200,Tango,801,486,1023,702
img006736.jpg,1920,1200,Tango,766,376,1006,760
img006738.jpg,1920,1200,Tango,563,368,1108,811
img006739.jpg,1920,1200,Tango,1020,470,1331,700
img006740.jpg,1920,1200,Tango,886,550,1224,742
img006741.jpg,1920,1200,Tango,312,312,1311,803
img006742.jpg,1920,1200,Tango,734,434,1180,974
